ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2024,05,"598,738","171,032","1,554.78",Miércoles,05/29/2024 09:00:00 PM,18.53
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANA (ACANDÍ - CHOCÓ),2024,05,"420,977","142,002",878.68,Lunes,05/06/2024 09:30:00 PM,21.41
27,CHOCÓ,27006,ACANDÍ,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2024,05,"17,322","6,530",77.66,lunes,05/25/2024 08:00:00 PM,9.21
27,CHOCÓ,27025,ALTO BAUDO,27025000,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2024,05,"56,244","19,018",128.74,Miercoles,05/01/2024 12:00:00 PM,23.42
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2024,05,"874,026","247,553","1,664.96",Miercoles,05/01/2024 11:15:00 AM,23.44
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2024,05,"188,024","68,687",378.05,Lunes,05/27/2024 07:00:00 PM,23.18
27,CHOCÓ,27077,BAJO BAUDÓ,27077905,BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,05,"3,552","1,341",17.44,Lunes,05/06/2024 07:45:00 PM,8
27,CHOCÓ,27077,BAJO BAUDÓ,27077029,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,05,836,359,7.01,Viernes,05/17/2024 08:15:00 PM,5.16
27,CHOCÓ,27077,BAJO BAUDÓ,27077026,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,05,"4,866","1,370",37.38,Viernes,05/17/2024 07:00:00 PM,6.13
27,CHOCÓ,27077,BAJO BAUDÓ,27077008,ORPUA (BAJO BAUDÓ - CHOCÓ),2024,05,705,288,5.71,Lunes,05/13/2024 06:00:00 PM,7.3
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,PIZARRO (BAJO BAUDÓ - CHOCÓ),2024,05,"246,317","95,726",479.42,Sábado,05/18/2024 03:15:00 PM,22.43
27,CHOCÓ,27077,BAJO BAUDÓ,27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2024,05,"4,192","1,769",26.42,Sábado,05/04/2024 12:45:00 PM,7.22
27,CHOCÓ,27077,BAJO BAUDÓ,27077019,VIRUDO (BAJO BAUDÓ - CHOCÓ),2024,05,"4,294","5,965",31.38,Martes,05/21/2024 09:45:00 PM,5.25
27,CHOCÓ,27099,BOJAYÁ,27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2024,05,"84,005","23,959",299.23,Sábado,05/06/2024 08:00:00 PM,12.24
27,CHOCÓ,27099,BOJAYÁ,27099005,NAPIPI (BOJAYÁ - CHOCÓ),2024,05,"12,426","4,213",73.6,Lunes,05/20/2024 07:00:00 PM,7.39
27,CHOCÓ,27099,BOJAYÁ,27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2024,05,"12,349","3,815",60,Viernes,05/31/2024 06:45:00 PM,8.16
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250023,PAPAYO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,05,"3,527","1,038",18.87,Miercoles,05/22/2024 07:30:00 PM,7.16
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,05,"36,700","17,118",256.34,Viernes,05/31/2024 07:30:00 PM,6
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCÓ),2024,05,"180,964","63,060",331.2,Martes,05/28/2024 12:00:00 PM,23.47
27,CHOCÓ,27425,MEDIO ATRATO,27425000,BETE (MEDIO ATRATO - CHOCÓ),2024,05,"17,901","8,923",68,Miercoles,05/22/2024 11:30:00 AM,12.36
27,CHOCÓ,27425,MEDIO ATRATO,27425008,SAN ROQUE (MEDIO ATRATO - CHOCÓ),2024,05,"2,481","1,112",19.15,Miercoles,05/15/2024 07:30:00 PM,6.04
27,CHOCÓ,27491,NOVITA,27491004,JUNTAS DE TAMANA (NOVITA - CHOCÓ),2024,05,"1,863",620,11.99,Viernes,05/31/2024 06:45:00 PM,6.51
27,CHOCÓ,27495,NUQUÍ,27495001,ARUSÍ (NUQUÍ - CHOCO),2024,05,"20,705","7,668",62.4,Lunes,05/16/2024 07:45:00 PM,15.19
27,CHOCÓ,27495,NUQUÍ,27495011,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2024,05,876,372,5.16,Miercoles,05/08/2024 07:00:00 PM,7.45
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2024,05,"7,439","1,873",11.5,Sábado,05/04/2024 12:30:00 PM,21.39
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2024,05,"306,425","109,467",556.51,Jueves,05/30/2024 07:30:00 PM,23.57
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2024,05,0,0,0,Miercoles,05/01/2024 12:00:00 PM,0
27,CHOCÓ,27615,RIOSUCIO,27615011,SAN JOSE TAMBORAL (RIOSUCIO - CHOCÓ),2024,05,328,112,4.28,Lunes,05/27/2024 07:15:00 PM,3.05
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2024,05,"16,923","4,450",76.74,Jueves,05/30/2024 08:30:00 PM,9.26
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2024,05,"484,045","156,408",987.36,Jueves,05/30/2024 07:45:00 PM,22.18
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2024,06,"682,186","197,644","1,579.6",Lunes,06/17/2024 08:30:00 PM,19.37
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANA (ACANDÍ - CHOCÓ),2024,06,"403,800","128,896",894.96,Sábado,06/29/2024 08:30:00 PM,21.03
27,CHOCÓ,27025,ALTO BAUDO,27025000,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2024,06,"52,766","18,043",127.6,Martes,06/11/2024 12:30:00 PM,23.53
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2024,06,"806,798","240,527","1,573.88",Sábado,06/01/2024 07:30:00 PM,23.55
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2024,06,"184,938","65,667",366.96,Sábado,06/29/2024 08:15:00 PM,23.54
27,CHOCÓ,27077,BAJO BAUDÓ,27077905,BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,06,"4,215","1,621",18.4,Lunes,06/03/2024 07:45:00 PM,10
27,CHOCÓ,27077,BAJO BAUDÓ,27077029,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,06,906,394,7.21,Domingo,06/30/2024 07:15:00 PM,5.51
27,CHOCÓ,27077,BAJO BAUDÓ,27077026,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,06,"5,274","2,959",33.88,Domingo,06/02/2024 11:45:00 AM,8.09
27,CHOCÓ,27077,BAJO BAUDÓ,27077008,ORPUA (BAJO BAUDÓ - CHOCÓ),2024,06,648,170,6.24,Jueves,06/27/2024 07:15:00 PM,5.57
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,PIZARRO (BAJO BAUDÓ - CHOCÓ),2024,06,"233,400","91,021",448.8,Lunes,06/24/2024 07:30:00 PM,23.05
27,CHOCÓ,27077,BAJO BAUDÓ,27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2024,06,"5,300","2,263",27.79,Lunes,06/10/2024 11:45:00 AM,10.28
27,CHOCÓ,27099,BOJAYÁ,27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2024,06,"91,673","27,162",265.98,Lunes,06/03/2024 06:15:00 PM,15.16
27,CHOCÓ,27099,BOJAYÁ,27099005,NAPIPI (BOJAYÁ - CHOCÓ),2024,06,"9,331","3,096",60.8,Sábado,06/01/2024 07:00:00 PM,6.2
27,CHOCÓ,27099,BOJAYÁ,27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2024,06,"11,489","3,514",67.2,Viernes,06/21/2024 08:15:00 PM,8.01
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,06,"31,176","14,902",253.7,Miércoles,06/05/2024 06:45:00 PM,5.26
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCÓ),2024,06,"168,917","56,559",308.64,Sábado,06/01/2024 07:00:00 PM,24
27,CHOCÓ,27425,MEDIO ATRATO,27425000,BETE (MEDIO ATRATO - CHOCÓ),2024,06,"16,199","8,094",64,Miércoles,06/19/2024 12:00:00 PM,11.39
27,CHOCÓ,27425,MEDIO ATRATO,27425008,SAN ROQUE (MEDIO ATRATO - CHOCÓ),2024,06,"2,241",971,20.47,Domingo,06/30/2024 08:15:00 PM,5.08
27,CHOCÓ,27495,NUQUÍ,27495001,ARUSÍ (NUQUÍ - CHOCO),2024,06,"18,961","7,124",60,Sábado,06/01/2024 12:00:00 PM,15.3
27,CHOCÓ,27495,NUQUÍ,27495011,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2024,06,889,411,5.35,Lunes,06/17/2024 06:45:00 PM,7.07
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2024,06,"7,888","1,820",11.5,Viernes,06/28/2024 07:15:00 AM,23.17
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2024,06,"286,414","100,295",539.26,Sábado,06/01/2024 07:45:00 PM,23.56
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2024,06,116,31,18.77,Viernes,06/28/2024 03:15:00 PM,0.24
27,CHOCÓ,27615,RIOSUCIO,27615011,SAN JOSE TAMBORAL (RIOSUCIO - CHOCÓ),2024,06,465,176,4.33,Martes,06/18/2024 07:00:00 PM,4.29
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2024,06,"13,024","3,367",76.65,Sábado,06/01/2024 09:45:00 PM,7.26
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2024,06,"453,004","145,637",957.79,Viernes,06/07/2024 08:15:00 PM,22.15
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2024,07,"727,226","207,226","1,561.12",Sabado,07/13/2024 09:45:00 PM,19.03
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANA (ACANDÍ - CHOCÓ),2024,07,"349,527","110,165",817.08,Miercoles,07/03/2024 08:45:00 PM,18.45
27,CHOCÓ,27025,ALTO BAUDO,27025000,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2024,07,"46,420","16,571",139.57,Domingo,07/21/2024 12:30:00 PM,17.51
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2024,07,"879,191","232,126","1,579.16",Lunes,07/29/2024 07:45:00 PM,23.47
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2024,07,"196,222","66,893",423.19,Lunes,07/15/2024 07:15:00 PM,23.16
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2024,07,"60,272","18,844",130.01,Lunes,07/29/2024 07:15:00 PM,22.1
27,CHOCÓ,27077,BAJO BAUDÓ,27077905,BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,07,"3,622","1,429",16.32,Miercoles,07/03/2024 11:30:00 AM,8.32
27,CHOCÓ,27077,BAJO BAUDÓ,27077029,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,07,730,302,7.29,Lunes,07/01/2024 07:00:00 PM,4.44
27,CHOCÓ,27077,BAJO BAUDÓ,27077026,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,07,"7,265","4,440",34.02,Lunes,07/15/2024 11:30:00 AM,10.23
27,CHOCÓ,27077,BAJO BAUDÓ,27077008,ORPUA (BAJO BAUDÓ - CHOCÓ),2024,07,942,268,7.19,Martes,07/23/2024 06:30:00 PM,8.13
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,PIZARRO (BAJO BAUDÓ - CHOCÓ),2024,07,"257,463","99,964",478.37,Lunes,07/15/2024 12:30:00 PM,23.3
27,CHOCÓ,27077,BAJO BAUDÓ,27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2024,07,"3,828","1,591",27.57,Jueves,07/25/2024 01:00:00 PM,7.03
27,CHOCÓ,27077,BAJO BAUDÓ,27077019,VIRUDO (BAJO BAUDÓ - CHOCÓ),2024,07,"6,922","5,092",31.05,Domingo,07/21/2024 10:00:00 PM,9.12
27,CHOCÓ,27099,BOJAYÁ,27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2024,07,"63,749","18,620",265.98,Domingo,07/07/2024 03:00:00 PM,10.39
27,CHOCÓ,27099,BOJAYÁ,27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2024,07,"9,539","3,531",51.2,,07/20/2024 07:30:00 PM,8.1
27,CHOCÓ,27099,BOJAYÁ,27099005,NAPIPI (BOJAYÁ - CHOCÓ),2024,07,"9,344","2,970",60.8,Domingo,07/07/2024 07:45:00 PM,6.16
27,CHOCÓ,27099,BOJAYÁ,27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2024,07,"11,897","3,685",62.4,Martes,07/02/2024 07:00:00 PM,7.34
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,07,"61,530","30,589",245.12,Domingo,07/07/2024 07:30:00 PM,10.55
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCÓ),2024,07,"182,873","62,366",351.2,Lunes,07/29/2024 08:00:00 PM,23.32
27,CHOCÓ,27425,MEDIO ATRATO,27425000,BETE (MEDIO ATRATO - CHOCÓ),2024,07,"16,169","7,622",68,Jueves,07/11/2024 11:30:00 AM,10.34
27,CHOCÓ,27425,MEDIO ATRATO,27425008,SAN ROQUE (MEDIO ATRATO - CHOCÓ),2024,07,"1,666",670,22.92,Lunes,07/08/2024 08:00:00 PM,3.24
27,CHOCÓ,27495,NUQUÍ,27495001,ARUSÍ (NUQUÍ - CHOCO),2024,07,"18,926","7,459",60,Domingo,07/14/2024 11:45:00 AM,15.06
27,CHOCÓ,27495,NUQUÍ,27495011,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2024,07,986,443,5.62,Lunes,07/08/2024 07:00:00 PM,7.12
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2024,07,"7,219","2,956",11.5,Jueves,07/11/2024 03:30:00 PM,22.29
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2024,07,"312,363","105,627",575.87,Martes,07/16/2024 07:45:00 PM,23.51
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2024,07,462,138,18.14,Viernes,07/05/2024 08:00:00 PM,1.07
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2024,07,"18,007","4,842",76.91,Lunes,07/22/2024 08:30:00 PM,10.29
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2024,07,"508,534","160,237","1,051.78",Lunes,07/15/2024 12:15:00 AM,22.23
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2024,01,"648,455","192,270","1,592.98",Jueves,01/25/2024 10:00:00 PM,18.45
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANA (ACANDÍ - CHOCÓ),2024,01,0,0,0,Lunes,01/01/2024 12:00:00 AM,0
27,CHOCÓ,27006,ACANDÍ,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2024,01,"16,630","7,375",94.46,Viernes,01/05/2024 08:15:00 PM,8.21
27,CHOCÓ,27025,ALTO BAUDO,27025000,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2024,01,"54,620","18,968",123.9,Martes,01/23/2024 12:00:00 PM,23.52
27,CHOCÓ,27025,ALTO BAUDO,27025034,PLAYITA CATRU (ALTO BAUDO - CHOCÓ),2024,01,684,103,5.39,Domingo,01/28/2024 06:45:00 PM,5.04
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2024,01,"876,676","274,747","1,676.4",Martes,01/16/2024 10:30:00 AM,23.47
27,CHOCÓ,27075,BAHÍA SOLANO,27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2024,01,"74,924","23,948",158.46,Lunes,01/22/2024 12:00:00 PM,23.55
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2024,01,"199,559","72,523",381.48,Martes,01/16/2024 07:15:00 PM,23.31
27,CHOCÓ,27077,BAJO BAUDÓ,27077008,ORPUA (BAJO BAUDÓ - CHOCÓ),2024,01,"1,148",357,7.41,Miércoles,01/24/2024 06:45:00 PM,8.36
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,PIZARRO (BAJO BAUDÓ - CHOCÓ),2024,01,"247,062","98,417",486.29,Miércoles,01/31/2024 08:15:00 PM,22.29
27,CHOCÓ,27077,BAJO BAUDÓ,27077016,SIVIRU (BAJO BAUDÓ - CHOCÓ),2024,01,"6,390","2,224",46.36,Sábado,01/13/2024 11:30:00 AM,6.33
27,CHOCÓ,27077,BAJO BAUDÓ,27077019,VIRUDO (BAJO BAUDÓ - CHOCÓ),2024,01,"6,200","2,346",30.3,Viernes,01/26/2024 08:00:00 PM,8.28
27,CHOCÓ,27099,BOJAYÁ,27099005,NAPIPI (BOJAYÁ - CHOCÓ),2024,01,"12,828","4,209",67.2,Jueves,01/25/2024 08:15:00 PM,8.08
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250023,PAPAYO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,01,"3,442","1,060",17.72,Miércoles,01/17/2024 07:00:00 PM,7.2
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250913,SAN BERNARDO BURUJON (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,01,"2,547","4,539",10.69,Domingo,01/14/2024 11:15:00 PM,10.15
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,01,"88,631","43,871",247.37,Domingo,01/28/2024 07:15:00 PM,15.43
27,CHOCÓ,27361,ISTMINA,27361023,POTEDÓ (ISTMINA - CHOCÓ),2024,01,"2,581","1,481",12.43,Domingo,01/28/2024 06:30:00 PM,8.39
27,CHOCÓ,27361,ISTMINA,27361048,UNION CHOCO (ISTMINA - CHOCÓ),2024,01,"1,358",519,6.35,Domingo,01/07/2024 08:15:00 PM,3.39
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCÓ),2024,01,"184,421","64,789",338.88,Lunes,01/22/2024 04:00:00 PM,23.55
27,CHOCÓ,27425,MEDIO ATRATO,27425000,BETE (MEDIO ATRATO - CHOCÓ),2024,01,"7,220","3,588",60,Jueves,01/25/2024 07:45:00 PM,5.22
27,CHOCÓ,27425,MEDIO ATRATO,27425008,SAN ROQUE (MEDIO ATRATO - CHOCÓ),2024,01,0,0,0.17,Martes,01/23/2024 04:00:00 PM,0
27,CHOCÓ,27450,MEDIO SAN JUAN,27450019,UNIÓN WAUNAÁN (MEDIO SAN JUAN - CHOCÓ),2024,01,"2,028",431,16.86,Lunes,01/29/2024 07:00:00 PM,4.43
27,CHOCÓ,27491,NOVITA,27491004,JUNTAS DE TAMANA (NOVITA - CHOCÓ),2024,01,"1,160",411,12.18,Sábado,01/13/2024 06:45:00 PM,4.23
27,CHOCÓ,27495,NUQUÍ,27495011,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2024,01,939,356,5.33,Martes,01/02/2024 07:45:00 PM,7.15
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2024,01,"5,787","2,158",47.66,Miércoles,01/03/2024 07:30:00 PM,5.04
27,CHOCÓ,27615,RIOSUCIO,27615011,SAN JOSE TAMBORAL (RIOSUCIO - CHOCÓ),2024,01,689,264,3.95,Martes,01/16/2024 07:30:00 PM,4.39
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2024,01,"26,737","10,445",91.78,Sábado,01/27/2024 08:45:00 PM,12.18
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2024,01,"17,639","4,068",90.29,Lunes,01/08/2024 08:45:00 PM,8.36
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2024,01,"480,145","158,137",956.74,Viernes,01/26/2024 09:30:00 PM,22.09
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2024,02,"535,704","161,161","1,484.56",Lunes,02/12/2024 09:00:00 PM,18.24
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANA (ACANDÍ - CHOCÓ),2024,02,"103,589","32,873",365.64,Domingo,02/18/2024 11:30:00 PM,14.53
27,CHOCÓ,27025,ALTO BAUDO,27025000,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2024,02,"53,185","18,273",137.81,Jueves,02/15/2024 11:45:00 AM,23.46
27,CHOCÓ,27025,ALTO BAUDO,27025034,PLAYITA CATRU (ALTO BAUDO - CHOCÓ),2024,02,506,64,6.18,Viernes,02/23/2024 06:45:00 PM,3.49
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2024,02,"860,924","254,421","1,551",Jueves,02/01/2024 07:15:00 PM,23.58
27,CHOCÓ,27075,BAHÍA SOLANO,27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2024,02,"71,851","24,958",164.45,Viernes,02/16/2024 12:15:00 PM,23.35
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2024,02,"181,104","65,588",369.6,Jueves,02/08/2024 07:30:00 PM,23.32
27,CHOCÓ,27077,BAJO BAUDÓ,27077008,ORPUA (BAJO BAUDÓ - CHOCÓ),2024,02,581,377,4.42,Sábado,02/17/2024 06:30:00 PM,7.04
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,PIZARRO (BAJO BAUDÓ - CHOCÓ),2024,02,"233,770","92,629",515.33,Jueves,02/01/2024 06:30:00 PM,21.5
27,CHOCÓ,27077,BAJO BAUDÓ,27077016,SIVIRU (BAJO BAUDÓ - CHOCÓ),2024,02,"9,232","3,447",48.23,Sábado,02/17/2024 12:00:00 PM,10.31
27,CHOCÓ,27077,BAJO BAUDÓ,27077019,VIRUDO (BAJO BAUDÓ - CHOCÓ),2024,02,"6,239","2,398",30.83,Viernes,02/23/2024 07:30:00 PM,8.58
27,CHOCÓ,27099,BOJAYÁ,27099005,NAPIPI (BOJAYÁ - CHOCÓ),2024,02,"11,589","3,838",67.2,Sábado,02/24/2024 07:15:00 PM,7.43
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250023,PAPAYO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,02,"3,058",959,17.47,Martes,02/27/2024 07:30:00 PM,7.08
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,02,"96,044","49,255",239.58,Sábado,02/03/2024 12:00:00 PM,19.03
27,CHOCÓ,27361,ISTMINA,27361023,POTEDÓ (ISTMINA - CHOCÓ),2024,02,"2,195","1,324",12.06,Miércoles,02/21/2024 04:45:00 PM,8.07
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCÓ),2024,02,"177,544","64,736",339.36,Jueves,02/15/2024 07:45:00 PM,23.55
27,CHOCÓ,27425,MEDIO ATRATO,27425000,BETE (MEDIO ATRATO - CHOCÓ),2024,02,"17,365","8,172",64,Viernes,02/02/2024 07:15:00 PM,13.04
27,CHOCÓ,27425,MEDIO ATRATO,27425008,SAN ROQUE (MEDIO ATRATO - CHOCÓ),2024,02,0,0,0,Jueves,02/01/2024 12:00:00 AM,0
27,CHOCÓ,27491,NOVITA,27491004,JUNTAS DE TAMANA (NOVITA - CHOCÓ),2024,02,907,306,11.78,Martes,02/13/2024 07:45:00 PM,3.27
27,CHOCÓ,27495,NUQUÍ,27495011,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2024,02,736,272,5.28,Lunes,02/05/2024 07:15:00 PM,6.15
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2024,02,"5,697","2,190",52.08,Jueves,02/01/2024 09:15:00 PM,5.24
27,CHOCÓ,27615,RIOSUCIO,27615011,SAN JOSE TAMBORAL (RIOSUCIO - CHOCÓ),2024,02,320,109,4.57,Sábado,02/17/2024 07:30:00 PM,3.07
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2024,02,"25,185","9,795",93.36,Domingo,02/11/2024 08:30:00 PM,12.12
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2024,02,"14,757","3,686",77.97,Jueves,02/01/2024 08:30:00 PM,8.37
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2024,02,"429,480","143,086",995.81,Martes,02/06/2024 08:45:00 PM,21.33
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2024,03,"585,650","176,397","1,516.06",Lunes,03/18/2024 09:15:00 PM,19.01
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANA (ACANDÍ - CHOCÓ),2024,03,"208,532","65,266",808.72,Domingo,03/24/2024 02:45:00 PM,18.25
